,代碼,10日均量,60日高點,月營收YoY,投信連買天數
1529,2367,46322,29.2,15.71,0
1530,2368,7701,275.0,24.24,0
1531,2369,4190,28.4,-1.14,0
1532,2371,104614,61.4,-8.86,0
1533,2373,76,75.2,-15.52,0
1534,2374,29410,38.9,35.34,0
1535,2375,686,66.8,-2.19,0
1536,2376,18615,381.0,149.17,1
1537,2377,2838,195.0,0.5,0
1538,2379,2726,604.0,13.89,2
1539,2380,142,7.5,86.22,0
1540,2382,49811,298.0,9.65,0
1541,2383,9264,545.0,66.4,0
1542,2385,5518,258.5,-2.96,2
1543,2387,1438,66.1,6.22,0
1544,2388,10334,152.5,4.13,0
1545,2390,579,15.45,23.11,0
1546,2392,2559,47.1,6.13,0
1547,2393,4285,61.5,8.67,9
1548,2395,1227,407.0,-22.85,0
1549,2397,79,68.0,-54.62,0
1550,2399,1273,26.65,-18.0,0
1551,2401,4248,34.3,19.14,0
1552,2402,9505,36.35,-5.62,0
1553,2404,2842,419.5,-27.76,5
1554,2405,7366,21.1,4.23,0
1555,2406,8637,21.35,53.85,0
1556,2408,20993,71.8,57.95,0
1557,2409,41796,19.2,10.52,0
1558,2412,8378,127.0,-0.94,0
1559,2413,238,30.25,-44.52,0
1560,2414,204,36.85,-12.63,0
1561,2415,169,31.0,21.61,0
1562,2417,3814,52.8,-2.87,0
1563,2419,1572,34.2,-9.2,0
1564,2420,351,55.2,0.68,0
1565,2421,7556,138.0,-8.23,0
1566,2423,323,44.95,4.43,0
1567,2424,16,35.25,-65.5,0
1568,2425,1086,49.85,-7.05,9
1569,2426,524,20.15,0.94,0
1570,2427,5657,27.7,293.26,0
1571,2428,395,177.0,-9.89,9
1572,2429,32,21.9,-34.43,0
1573,2430,230,40.7,-2.92,0
1574,2431,592,14.7,-43.15,0
1575,2433,44,53.2,-10.31,0
1576,2434,7,35.2,10.54,0
1577,2436,1177,70.8,3.65,0
1578,2438,157,24.65,118.23,0
1579,2439,3938,128.0,10.67,0
1580,2440,1521,15.95,27.17,0
1581,2441,771,64.6,5.4,0
1582,2442,1745,29.2,614.19,0
1583,2444,392,13.05,-41.73,0
1584,2449,12447,116.5,7.17,4
1585,2450,197,39.5,3.55,0
1586,2451,1460,94.5,-14.88,0
1587,2453,1653,64.7,13.47,0
1588,2454,6310,1230.0,17.51,0
1589,2455,2254,188.5,60.71,0
1590,2457,2970,62.3,-33.05,0
1591,2458,2843,170.0,39.46,0
1592,2459,203,72.0,-25.96,0
1593,1776,61,18.45,-1.38,0
1594,1777,27,84.6,1.82,0
1595,1781,114,18.0,31.44,0
1596,1783,172,48.05,-33.2,0
1597,1784,289,66.5,-5.52,0
1598,1785,12090,50.1,19.83,0
1599,1786,3133,116.0,16.85,0
1600,1788,20,140.5,-8.51,0
1601,1789,1947,28.7,34.71,0
1602,1795,10075,342.0,-19.55,18
1603,1796,188,71.2,-47.16,0
1604,1799,129,69.9,256.44,0
1605,1802,3847,18.8,-10.59,0
1606,1805,656,20.75,-17.24,0
1607,1806,1463,12.8,9.36,0
1608,1808,3776,129.5,-45.49,0
1609,1809,2979,35.7,-1.08,0
1610,1810,3761,20.9,-2.6,0
1611,1813,65,20.9,-26.44,0
1612,1815,19294,21.5,-8.61,0
1613,1817,245,38.2,-11.9,0
1614,1903,563,60.9,-15.47,0
1615,1904,1333,29.35,-5.15,0
1616,1905,4140,24.0,-6.98,0
1617,1906,180,15.85,3.18,0
1618,1907,1747,31.45,-4.67,0
1619,1909,2057,15.2,-5.11,0
1620,2002,41198,26.05,-2.92,0
1621,2006,2398,78.7,0.67,0
1622,2007,3064,12.2,17.21,0
1623,2008,62,23.3,4.09,0
1624,2009,30996,51.5,-9.79,0
1625,2010,3282,21.9,0.19,9
1626,2012,129,24.4,-3.87,0
1627,2013,1099,63.8,1.53,0
1628,2014,17335,24.95,-19.35,0
1629,2015,655,73.3,-13.39,0
1630,2017,1468,15.55,6.99,0
1631,2020,2168,39.55,-18.53,0
1632,2022,2934,12.75,-21.58,0
1633,2023,3790,16.7,-7.92,0
1634,2024,20,23.5,2.49,0
1635,2027,8110,37.5,-25.67,1
1636,2028,2225,29.6,-31.35,0
1637,2029,820,30.85,-0.16,0
1638,2030,871,19.25,-13.94,0
1639,2031,2993,66.8,-28.03,0
1640,2032,1775,18.9,-6.03,0
1641,2033,805,18.3,-17.35,0
1642,2034,490,27.0,-24.68,0
1643,2035,20,33.65,-19.24,0
1644,2038,3497,21.7,-9.8,0
1645,2049,3230,284.0,-12.23,0
1646,2059,1310,1470.0,68.41,0
1647,2061,140,20.35,9.8,0
1648,2062,783,30.6,-3.01,0
1649,2063,118,55.3,26.23,0
1650,2064,48,16.6,-6.55,0
1651,2065,118,66.6,-14.02,0
1652,2066,2696,129.0,0.81,0
1653,2067,38,13.3,-23.75,0
1654,2069,323,16.95,-6.44,0
1655,2070,124,41.35,-8.24,0
1656,2073,25,30.75,-3.86,0
1657,2101,9280,47.35,17.58,0
1658,2102,425,19.1,-76.51,0
1659,2103,1893,24.2,-0.6,4
1660,2104,1171,19.05,-5.06,0
1661,2105,4057,50.0,-6.88,0
1662,2106,1366,34.05,-1.84,0
1663,2107,636,25.45,-29.61,0
1664,2108,318,36.8,6.41,0
1665,2109,1492,17.95,-9.87,0
1666,2114,41,111.0,-4.43,0
1667,2115,173,31.0,31.96,0
1668,2201,4702,72.2,5.71,2
1669,2204,3675,147.5,29.08,9
1670,2206,4034,78.2,-1.02,1
1671,2207,263,677.0,-6.81,0
1672,2208,6619,20.1,-39.92,0
1673,2211,1845,138.0,-9.56,5
1674,2221,34,36.15,-8.03,0
1675,2227,54,185.5,-3.21,0
1676,2228,482,104.5,2.06,0
1677,2230,815,191.0,121.23,0
1678,2231,369,131.0,-25.69,0
1679,2233,176,144.0,0.42,0
1680,2235,13,49.65,19.01,0
1681,2236,1164,86.1,-24.0,0
1682,2239,83,59.7,-21.7,0
1683,2241,1670,41.0,2.44,0
1684,2243,204,20.05,77.15,0
1685,2247,72,319.0,3.99,0
1686,2250,182,117.0,1.36,0
1687,2301,19184,123.5,-14.97,0
1688,2302,277,20.35,-9.89,0
1689,2303,58715,53.3,2.7,1
1690,2305,574,29.45,13.98,0
1691,2308,10179,358.0,-7.61,0
1692,5228,76,23.65,-12.81,0
1693,5230,674,29.6,21.31,0
1694,5234,3872,167.5,-6.11,0
1695,5236,209,180.5,18.79,0
1696,5243,2003,61.4,-4.71,0
1697,5244,333,57.9,-7.84,0
1698,5245,24,40.45,-10.07,0
1699,5251,1010,28.7,261.46,0
1700,5258,3041,147.5,6.69,0
1701,5263,148,131.0,35.65,0
1702,5269,1009,2550.0,16.99,0
1703,5272,460,43.8,-10.29,0
1704,5274,383,3405.0,58.99,0
1705,5276,1,15.15,-30.44,0
1706,5278,9,273.5,5.56,0
1707,5283,85,117.0,-17.43,0
1708,5284,1710,232.0,-4.17,1
1709,5285,204,68.5,2.43,0
1710,5287,80,209.0,6.38,0
1711,5288,63,199.5,-10.25,0
1712,5289,662,339.5,-11.8,0
1713,5291,104,28.0,-18.82,0
1714,5292,271,161.0,-11.27,0
1715,5299,213,130.5,-19.41,0
1716,5301,98,10.7,226.74,0
1717,5302,203,12.45,-27.7,0
1718,5306,282,154.5,-22.66,0
1719,5309,1676,39.6,2.99,0
1720,5310,394,53.4,-83.24,0
1721,5312,235,111.0,7.01,0
1722,5315,176,20.25,-27.14,0
1723,5321,95,90.7,-25.19,0
1724,5324,3023,14.55,24.75,0
1725,5328,870,16.6,-29.9,0
1726,5340,1623,64.3,138.39,0
1727,5344,110,24.95,46.47,0
1728,5345,7,12.3,-41.95,0
1729,5347,9386,90.8,44.82,2
1730,5348,16,21.5,-13.11,0
1731,5351,8328,57.2,52.17,0
1732,5353,157,38.3,-36.04,0
1733,5355,316,14.15,-24.1,0
1734,5356,720,37.0,-14.83,0
1735,5364,88,21.6,-8.42,0
1736,5371,18458,107.5,-11.2,10
1737,5381,5466,39.35,28.92,0
1738,5383,355,42.0,-17.81,0
1739,5386,3232,92.0,31.18,0
1740,5388,3057,149.0,3.81,0
1741,5392,2406,27.65,-4.2,0
1742,5398,95,20.5,-4.74,0
1743,5403,310,145.0,10.42,0
1744,5410,1032,37.55,61.63,0
1745,5425,3520,83.6,-18.64,2
1746,5426,5894,42.75,-17.75,0
1747,5432,713,172.0,-13.94,0
1748,5434,2865,254.5,-2.36,14
1749,5438,53,20.6,-1.93,0
1750,5439,3170,128.0,-13.26,0
1751,5443,22516,69.0,11.68,0
1752,5450,255,22.3,-2.65,0
1753,5452,1290,29.85,-4.22,0
1754,5455,30,52.5,2655.08,0
1755,5457,1442,70.0,17.29,0
1756,5460,116,14.8,-42.85,0
1757,5464,73,32.3,-25.86,0
1758,5465,1537,51.9,-17.22,0
1759,5468,33,18.05,13.22,0
1760,5469,4446,67.0,-17.27,13
1761,5471,735,55.3,11.2,0
1762,5474,669,147.0,23.49,0
1763,5475,236,13.0,-24.61,0
1764,5478,272,173.5,33.05,0
1765,5481,71,14.1,0.84,0
1766,5483,5254,240.0,-5.69,2
1767,5484,68,29.5,-15.81,0
1768,5487,38,34.45,22.34,0
1769,5488,821,18.15,-55.57,0
1770,5489,94,39.1,1.34,0
1771,5490,331,28.2,56.24,0
1772,5493,442,93.9,19.44,0
1773,5498,1743,17.05,-0.59,0
1774,5508,1865,150.5,102.41,1
1775,5511,1513,79.0,-34.15,0
1776,5512,7138,11.1,-50.2,0
1777,5514,110,21.65,-8.39,0
1778,5515,4538,24.7,36.06,9
1779,5516,45,22.15,-67.69,0
1780,5519,2033,42.3,8.13,0
1781,5520,14,90.0,-11.61,0
1782,5521,12750,14.5,47.6,0
1783,5522,1196,59.7,44.63,0
1784,5523,156,29.5,-91.44,0
1785,5525,416,34.6,-72.76,0
1786,5529,303,26.65,-1.5,0
1787,5530,477,43.1,-22.66,0
1788,5531,1291,10.7,-97.7,0
1789,5533,498,24.75,-90.07,0
1790,5534,3201,104.0,-60.31,6
